Identifier:,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,
File Name:,CLLA10B.3,,,,,,CLLA20B.3,,,,,,CLLA30B.3,,,,,,CLLA35B.1,,,,,,CLLA40B.3,,,,,,CLLA45B.2,,,,,,CLLA50B.3,,,,,,CLLA55B.2,,,,,,CLLA60B.3,,,,,,CLLA65B.3,,,,,,CLLA70B.3,,,,,,CLLA80B.3,,,,,,CLLA90B.3,,,,,,
Ear:,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,
 819,   54150,    0.0807,   21055,    0.0628,   33095,    0.0986,   73908,    0.1101,   42419,    0.1264,   31489,    0.0938,   57796,    0.0861,   21881,    0.0652,   35915,    0.1070,   -1562,   -0.0023,    4260,    0.0127,   -5822,   -0.0174,  -31728,   -0.0473,   -8776,   -0.0262,  -22952,   -0.0684,   24123,    0.0359,   32852,    0.0979,   -8729,   -0.0260,  -23455,   -0.0350,  -21291,   -0.0635,   -2164,   -0.0064,   -5797,   -0.0086,    4296,    0.0128,  -10093,   -0.0301,  -30666,   -0.0457,  -12944,   -0.0386,  -17722,   -0.0528,  -18916,   -0.0282,   -3547,   -0.0106,  -15369,   -0.0458,  -55624,   -0.0829,  -22887,   -0.0682,  -32737,   -0.0976,  -34113,   -0.0508,   -1108,   -0.0033,  -33005,   -0.0984,  -63485,   -0.0946,  -21944,   -0.0654,  -41541,   -0.1238,
 820,   63996,    0.0954,   23302,    0.0694,   40694,    0.1213,   86201,    0.1285,   53568,    0.1596,   32633,    0.0973,   62366,    0.0929,   21256,    0.0633,   41110,    0.1225,   -4857,   -0.0072,    2437,    0.0073,   -7294,   -0.0217,  -21924,   -0.0327,    3392,    0.0101,  -25316,   -0.0754,   34134,    0.0509,   39189,    0.1168,   -5055,   -0.0151,  -24089,   -0.0359,  -22458,   -0.0669,   -1631,   -0.0049,   -5394,   -0.0080,    3817,    0.0114,   -9211,   -0.0275,  -27318,   -0.0407,  -13522,   -0.0403,  -13796,   -0.0411,  -19717,   -0.0294,   -6354,   -0.0189,  -13363,   -0.0398,  -60263,   -0.0898,  -25515,   -0.0760,  -34748,   -0.1036,  -28184,   -0.0420,   -2369,   -0.0071,  -25815,   -0.0769,  -56373,   -0.0840,  -17263,   -0.0514,  -39110,   -0.1166,
 821,   65566,    0.0977,   23573,    0.0703,   41993,    0.1252,   92660,    0.1381,   58701,    0.1749,   33959,    0.1012,   61219,    0.0912,   17542,    0.0523,   43677,    0.1302,  -10317,   -0.0154,    4228,    0.0126,  -14545,   -0.0433,   -1915,   -0.0029,   18861,    0.0562,  -20776,   -0.0619,   31958,    0.0476,   40775,    0.1215,   -8817,   -0.0263,  -18705,   -0.0279,  -17362,   -0.0517,   -1343,   -0.0040,   -4576,   -0.0068,    1000,    0.0030,   -5576,   -0.0166,  -27338,   -0.0407,  -12088,   -0.0360,  -15250,   -0.0454,  -22011,   -0.0328,  -10687,   -0.0319,  -11324,   -0.0337,  -64865,   -0.0967,  -27317,   -0.0814,  -37548,   -0.1119,  -23112,   -0.0344,   -3399,   -0.0101,  -19713,   -0.0588,  -63026,   -0.0939,  -19182,   -0.0572,  -43844,   -0.1307,
 822,   59017,    0.0879,   20943,    0.0624,   38074,    0.1135,   93162,    0.1388,   56764,    0.1692,   36398,    0.1085,   64001,    0.0954,   19323,    0.0576,   44678,    0.1332,   -5802,   -0.0086,   13347,    0.0398,  -19149,   -0.0571,   13833,    0.0206,   23779,    0.0709,   -9946,   -0.0296,   26083,    0.0389,   37219,    0.1109,  -11136,   -0.0332,   -6667,   -0.0099,   -7164,   -0.0214,     497,    0.0015,   -9393,   -0.0140,   -6223,   -0.0185,   -3170,   -0.0094,  -26676,   -0.0398,   -8410,   -0.0251,  -18266,   -0.0544,  -22704,   -0.0338,  -14694,   -0.0438,   -8010,   -0.0239,  -78437,   -0.1169,  -34954,   -0.1042,  -43483,   -0.1296,  -22291,   -0.0332,    -894,   -0.0027,  -21397,   -0.0638,  -68338,   -0.1018,  -20319,   -0.0606,  -48019,   -0.1431,
 823,   54273,    0.0809,   18181,    0.0542,   36092,    0.1076,   89045,    0.1327,   57088,    0.1701,   31957,    0.0952,   69759,    0.1040,   23560,    0.0702,   46199,    0.1377,    2543,    0.0038,   22063,    0.0658,  -19520,   -0.0582,   20610,    0.0307,   21418,    0.0638,    -808,   -0.0024,   32511,    0.0484,   41662,    0.1242,   -9151,   -0.0273,   -6572,   -0.0098,   -5350,   -0.0159,   -1222,   -0.0036,   -8929,   -0.0133,  -11137,   -0.0332,    2208,    0.0066,  -27057,   -0.0403,   -3390,   -0.0101,  -23667,   -0.0705,  -23773,   -0.0354,  -19588,   -0.0584,   -4185,   -0.0125,  -86769,   -0.1293,  -42771,   -0.1275,  -43998,   -0.1311,  -29233,   -0.0436,   -3863,   -0.0115,  -25370,   -0.0756,  -64104,   -0.0955,  -16979,   -0.0506,  -47125,   -0.1404,
 824,   52308,    0.0779,   16937,    0.0505,   35371,    0.1054,   72377,    0.1079,   53348,    0.1590,   19029,    0.0567,   76356,    0.1138,   33216,    0.0990,   43140,    0.1286,   11903,    0.0177,   30667,    0.0914,  -18764,   -0.0559,   25034,    0.0373,   23370,    0.0697,    1664,    0.0050,   36271,    0.0540,   46273,    0.1379,  -10002,   -0.0298,  -15746,   -0.0235,  -10062,   -0.0300,   -5684,   -0.0169,    -990,   -0.0015,  -12928,   -0.0385,   11938,    0.0356,  -26087,   -0.0389,      96,    0.0003,  -26183,   -0.0780,  -25731,   -0.0383,  -21293,   -0.0635,   -4438,   -0.0132,  -84722,   -0.1262,  -46655,   -0.1390,  -38067,   -0.1135,  -40970,   -0.0611,  -18195,   -0.0542,  -22775,   -0.0679,  -61753,   -0.0920,  -19720,   -0.0588,  -42033,   -0.1253,
 825,   53452,    0.0797,   18429,    0.0549,   35023,    0.1044,   63775,    0.0950,   46581,    0.1388,   17194,    0.0512,   71818,    0.1070,   40530,    0.1208,   31288,    0.0932,   18104,    0.0270,   32929,    0.0981,  -14825,   -0.0442,   25670,    0.0383,   29113,    0.0868,   -3443,   -0.0103,   35705,    0.0532,   49894,    0.1487,  -14189,   -0.0423,  -24500,   -0.0365,  -15671,   -0.0467,   -8829,   -0.0263,   11124,    0.0166,   -9752,   -0.0291,   20876,    0.0622,  -26006,   -0.0388,    1711,    0.0051,  -27717,   -0.0826,  -20085,   -0.0299,  -14944,   -0.0445,   -5141,   -0.0153,  -84101,   -0.1253,  -47843,   -0.1426,  -36258,   -0.1081,  -47076,   -0.0702,  -27499,   -0.0820,  -19577,   -0.0583,  -66928,   -0.0997,  -30731,   -0.0916,  -36197,   -0.1079,
 826,   61825,    0.0921,   22072,    0.0658,   39753,    0.1185,   68335,    0.1018,   43455,    0.1295,   24880,    0.0742,   60654,    0.0904,   43067,    0.1284,   17587,    0.0524,   11993,    0.0179,   27218,    0.0811,  -15225,   -0.0454,   21935,    0.0327,   29663,    0.0884,   -7728,   -0.0230,   40293,    0.0600,   54961,    0.1638,  -14668,   -0.0437,  -27827,   -0.0415,  -19062,   -0.0568,   -8765,   -0.0261,   25776,    0.0384,   -5919,   -0.0176,   31695,    0.0945,  -18575,   -0.0277,    1526,    0.0045,  -20101,   -0.0599,  -16732,   -0.0249,   -9075,   -0.0270,   -7657,   -0.0228,  -85023,   -0.1267,  -45108,   -0.1344,  -39915,   -0.1190,  -45989,   -0.0685,  -27131,   -0.0809,  -18858,   -0.0562,  -72907,   -0.1086,  -40224,   -0.1199,  -32683,   -0.0974,
 827,   61606,    0.0918,   18986,    0.0566,   42620,    0.1270,   68590,    0.1022,   37754,    0.1125,   30836,    0.0919,   57173,    0.0852,   40778,    0.1215,   16395,    0.0489,   -2083,   -0.0031,   18457,    0.0550,  -20540,   -0.0612,   16509,    0.0246,   23838,    0.0710,   -7329,   -0.0218,   41626,    0.0620,   54209,    0.1616,  -12583,   -0.0375,  -24046,   -0.0358,  -20647,   -0.0615,   -3399,   -0.0101,   41364,    0.0616,   -3827,   -0.0114,   45191,    0.1347,   -7276,   -0.0108,     503,    0.0015,   -7779,   -0.0232,  -11588,   -0.0173,   -3888,   -0.0116,   -7700,   -0.0229,  -85773,   -0.1278,  -41971,   -0.1251,  -43802,   -0.1305,  -42692,   -0.0636,  -25172,   -0.0750,  -17520,   -0.0522,  -75755,   -0.1129,  -39802,   -0.1186,  -35953,   -0.1072,
 828,   47599,    0.0709,   12760,    0.0380,   34839,    0.1038,   66423,    0.0990,   36466,    0.1087,   29957,    0.0893,   57230,    0.0853,   34701,    0.1034,   22529,    0.0671,   -3419,   -0.0051,   11382,    0.0339,  -14801,   -0.0441,   15010,    0.0224,   19841,    0.0591,   -4831,   -0.0144,   30359,    0.0452,   47196,    0.1407,  -16837,   -0.0502,  -18978,   -0.0283,  -21505,   -0.0641,    2527,    0.0075,   51189,    0.0763,   -6483,   -0.0193,   57672,    0.1719,    1020,    0.0015,    2178,    0.0065,   -1158,   -0.0035,   -6260,   -0.0093,    3579,    0.0107,   -9839,   -0.0293,  -87241,   -0.1300,  -44014,   -0.1312,  -43227,   -0.1288,  -43680,   -0.0651,  -24326,   -0.0725,  -19354,   -0.0577,  -76631,   -0.1142,  -37571,   -0.1120,  -39060,   -0.1164,
 829,   36065,    0.0537,   12531,    0.0373,   23534,    0.0701,   66327,    0.0988,   43130,    0.1285,   23197,    0.0691,   54054,    0.0805,   28736,    0.0856,   25318,    0.0755,    5523,    0.0082,    9914,    0.0295,   -4391,   -0.0131,    9548,    0.0142,   11614,    0.0346,   -2066,   -0.0062,   17938,    0.0267,   43793,    0.1305,  -25855,   -0.0771,  -22213,   -0.0331,  -24304,   -0.0724,    2091,    0.0062,   46491,    0.0693,  -12313,   -0.0367,   58804,    0.1753,   14053,    0.0209,    9695,    0.0289,    4358,    0.0130,  -12129,   -0.0181,    6585,    0.0196,  -18714,   -0.0558,  -87914,   -0.1310,  -50848,   -0.1515,  -37066,   -0.1105,  -41926,   -0.0625,  -21738,   -0.0648,  -20188,   -0.0602,  -84036,   -0.1252,  -44250,   -0.1319,  -39786,   -0.1186,
 830,   27894,    0.0416,   13628,    0.0406,   14266,    0.0425,   57964,    0.0864,   42238,    0.1259,   15726,    0.0469,   54967,    0.0819,   24728,    0.0737,   30239,    0.0901,   10721,    0.0160,   10645,    0.0317,      76,    0.0002,   -3567,   -0.0053,    2802,    0.0084,   -6369,   -0.0190,   14212,    0.0212,   47300,    0.1410,  -33088,   -0.0986,  -21547,   -0.0321,  -21780,   -0.0649,     233,    0.0007,   38367,    0.0572,  -13238,   -0.0395,   51605,    0.1538,   26904,    0.0401,   14290,    0.0426,   12614,    0.0376,  -13675,   -0.0204,    9293,    0.0277,  -22968,   -0.0685,  -87371,   -0.1302,  -55271,   -0.1647,  -32100,   -0.0957,  -44348,   -0.0661,  -18979,   -0.0566,  -25369,   -0.0756,  -96749,   -0.1442,  -52998,   -0.1580,  -43751,   -0.1304,
 831,   20407,    0.0304,   14100,    0.0420,    6307,    0.0188,   46551,    0.0694,   34630,    0.1032,   11921,    0.0355,   58581,    0.0873,   21141,    0.0630,   37440,    0.1116,    9753,    0.0145,    8268,    0.0246,    1485,    0.0044,   -9091,   -0.0135,    5369,    0.0160,  -14460,   -0.0431,   21233,    0.0316,   54598,    0.1627,  -33365,   -0.0994,  -12222,   -0.0182,  -15031,   -0.0448,    2809,    0.0084,   34146,    0.0509,  -11947,   -0.0356,   46093,    0.1374,   32655,    0.0487,   12341,    0.0368,   20314,    0.0605,   -3506,   -0.0052,   12670,    0.0378,  -16176,   -0.0482,  -84111,   -0.1253,  -54763,   -0.1632,  -29348,   -0.0875,  -49640,   -0.0740,  -17577,   -0.0524,  -32063,   -0.0956,  -98655,   -0.1470,  -52863,   -0.1575,  -45792,   -0.1365,
 832,   13309,    0.0198,   13150,    0.0392,     159,    0.0005,   31312,    0.0467,   26717,    0.0796,    4595,    0.0137,   63993,    0.0954,   23215,    0.0692,   40778,    0.1215,    2864,    0.0043,    4876,    0.0145,   -2012,   -0.0060,   -6545,   -0.0098,    8622,    0.0257,  -15167,   -0.0452,   31467,    0.0469,   61936,    0.1846,  -30469,   -0.0908,   -6992,   -0.0104,  -12968,   -0.0386,    5976,    0.0178,   26976,    0.0402,   -9429,   -0.0281,   36405,    0.1085,   34926,    0.0520,   12273,    0.0366,   22653,    0.0675,    5369,    0.0080,   14706,    0.0438,   -9337,   -0.0278,  -76455,   -0.1139,  -52016,   -0.1550,  -24439,   -0.0728,  -42741,   -0.0637,  -13969,   -0.0416,  -28772,   -0.0857,  -89019,   -0.1327,  -49249,   -0.1468,  -39770,   -0.1185,
 833,    7014,    0.0105,   11063,    0.0330,   -4049,   -0.0121,   19853,    0.0296,   23119,    0.0689,   -3266,   -0.0097,   69634,    0.1038,   29487,    0.0879,   40147,    0.1197,   -8087,   -0.0121,    6043,    0.0180,  -14130,   -0.0421,  -12215,   -0.0182,    4801,    0.0143,  -17016,   -0.0507,   45753,    0.0682,   65342,    0.1947,  -19589,   -0.0584,  -11793,   -0.0176,  -15477,   -0.0461,    3684,    0.0110,   14954,    0.0223,  -10492,   -0.0313,   25446,    0.0758,   28797,    0.0429,    9253,    0.0276,   19544,    0.0582,    5115,    0.0076,   12258,    0.0365,   -7143,   -0.0213,  -63905,   -0.0952,  -41221,   -0.1229,  -22684,   -0.0676,  -32244,   -0.0480,  -13269,   -0.0395,  -18975,   -0.0566,  -87369,   -0.1302,  -51541,   -0.1536,  -35828,   -0.1068,
 834,    4483,    0.0067,   10051,    0.0300,   -5568,   -0.0166,   11251,    0.0168,   20758,    0.0619,   -9507,   -0.0283,   69723,    0.1039,   32917,    0.0981,   36806,    0.1097,  -11360,   -0.0169,    8822,    0.0263,  -20182,   -0.0601,  -22572,   -0.0336,   -2082,   -0.0062,  -20490,   -0.0611,   65627,    0.0978,   70335,    0.2096,   -4708,   -0.0140,  -14731,   -0.0220,  -16249,   -0.0484,    1518,    0.0045,    7636,    0.0114,  -14076,   -0.0420,   21712,    0.0647,   10196,    0.0152,   -3417,   -0.0102,   13613,    0.0406,    6025,    0.0090,    6406,    0.0191,    -381,   -0.0011,  -49232,   -0.0734,  -26505,   -0.0790,  -22727,   -0.0677,  -38043,   -0.0567,  -20196,   -0.0602,  -17847,   -0.0532,  -97567,   -0.1454,  -55102,   -0.1642,  -42465,   -0.1266,
 835,    3275,    0.0049,    8013,    0.0239,   -4738,   -0.0141,    6922,    0.0103,   21536,    0.0642,  -14614,   -0.0436,   63910,    0.0952,   33338,    0.0994,   30572,    0.0911,   -6750,   -0.0101,   12393,    0.0369,  -19143,   -0.0571,  -31488,   -0.0469,   -3397,   -0.0101,  -28091,   -0.0837,   84176,    0.1254,   75229,    0.2242,    8947,    0.0267,  -17474,   -0.0260,  -19397,   -0.0578,    1923,    0.0057,    3675,    0.0055,  -17707,   -0.0528,   21382,    0.0637,    1195,    0.0018,   -7412,   -0.0221,    8607,    0.0257,    3840,    0.0057,     235,    0.0007,    3605,    0.0107,  -40587,   -0.0605,  -20798,   -0.0620,  -19789,   -0.0590,  -45685,   -0.0681,  -29593,   -0.0882,  -16092,   -0.0480, -107949,   -0.1609,  -56739,   -0.1691,  -51210,   -0.1526,
 836,    4733,    0.0071,    6562,    0.0196,   -1829,   -0.0055,   13434,    0.0200,   25454,    0.0759,  -12020,   -0.0358,   52428,    0.0781,   28603,    0.0852,   23825,    0.0710,   -4517,   -0.0067,   14681,    0.0438,  -19198,   -0.0572,  -33522,   -0.0500,    2882,    0.0086,  -36404,   -0.1085,   92506,    0.1378,   73828,    0.2200,   18678,    0.0557,  -13046,   -0.0194,  -17635,   -0.0526,    4589,    0.0137,    1022,    0.0015,  -16442,   -0.0490,   17464,    0.0520,   19220,    0.0286,    6408,    0.0191,   12812,    0.0382,    -621,   -0.0009,   -5174,   -0.0154,    4553,    0.0136,  -39834,   -0.0594,  -24455,   -0.0729,  -15379,   -0.0458,  -43687,   -0.0651,  -33846,   -0.1009,   -9841,   -0.0293, -111865,   -0.1667,  -56370,   -0.1680,  -55495,   -0.1654,
 837,     899,    0.0013,    4121,    0.0123,   -3222,   -0.0096,   19919,    0.0297,   27255,    0.0812,   -7336,   -0.0219,   40572,    0.0605,   19443,    0.0579,   21129,    0.0630,   -2435,   -0.0036,   14786,    0.0441,  -17221,   -0.0513,  -36742,   -0.0548,    5305,    0.0158,  -42047,   -0.1253,   84542,    0.1260,   64719,    0.1929,   19823,    0.0591,   -4878,   -0.0073,  -10724,   -0.0320,    5846,    0.0174,   -6554,   -0.0098,  -14897,   -0.0444,    8343,    0.0249,   42677,    0.0636,   24111,    0.0719,   18566,    0.0553,    1052,    0.0016,   -7972,   -0.0238,    9024,    0.0269,  -35032,   -0.0522,  -21436,   -0.0639,  -13596,   -0.0405,  -39384,   -0.0587,  -27839,   -0.0830,  -11545,   -0.0344, -104250,   -0.1553,  -51437,   -0.1533,  -52813,   -0.1574,
 838,   -9774,   -0.0146,    1651,    0.0049,  -11425,   -0.0341,   18322,    0.0273,   24321,    0.0725,   -5999,   -0.0179,   20533,    0.0306,    1683,    0.0050,   18850,    0.0562,    2196,    0.0033,   17229,    0.0513,  -15033,   -0.0448,  -43616,   -0.0650,    -323,   -0.0010,  -43293,   -0.1290,   72057,    0.1074,   56163,    0.1674,   15894,    0.0474,   -4315,   -0.0064,   -5311,   -0.0158,     996,    0.0030,  -12696,   -0.0189,  -15254,   -0.0455,    2558,    0.0076,   47830,    0.0713,   31251,    0.0931,   16579,    0.0494,    1419,    0.0021,   -6781,   -0.0202,    8200,    0.0244,  -22179,   -0.0331,  -12539,   -0.0374,   -9640,   -0.0287,  -41973,   -0.0625,  -23894,   -0.0712,  -18079,   -0.0539,  -84554,   -0.1260,  -41938,   -0.1250,  -42616,   -0.1270,
 839,  -22453,   -0.0335,   -2601,   -0.0078,  -19852,   -0.0592,   12843,    0.0191,   19163,    0.0571,   -6320,   -0.0188,    1790,    0.0027,  -11302,   -0.0337,   13092,    0.0390,   16325,    0.0243,   24484,    0.0730,   -8159,   -0.0243,  -49533,   -0.0738,   -8566,   -0.0255,  -40967,   -0.1221,   62027,    0.0924,   47844,    0.1426,   14183,    0.0423,   -3428,   -0.0051,    -227,   -0.0007,   -3201,   -0.0095,   -7373,   -0.0110,  -13606,   -0.0406,    6233,    0.0186,   40768,    0.0608,   31047,    0.0925,    9721,    0.0290,     387,    0.0006,   -3284,   -0.0098,    3671,    0.0109,  -10838,   -0.0162,   -7073,   -0.0211,   -3765,   -0.0112,  -52766,   -0.0786,  -32591,   -0.0971,  -20175,   -0.0601,  -68788,   -0.1025,  -29817,   -0.0889,  -38971,   -0.1161,
 840,  -27733,   -0.0413,   -6398,   -0.0191,  -21335,   -0.0636,   13492,    0.0201,   14070,    0.0419,    -578,   -0.0017,   -2549,   -0.0038,   -8978,   -0.0268,    6429,    0.0192,   27789,    0.0414,   29550,    0.0881,   -1761,   -0.0052,  -61773,   -0.0921,  -18700,   -0.0557,  -43073,   -0.1284,   49028,    0.0731,   41143,    0.1226,    7885,    0.0235,    6372,    0.0095,    5153,    0.0154,    1219,    0.0036,   -1872,   -0.0028,  -15281,   -0.0455,   13409,    0.0400,   36211,    0.0540,   31285,    0.0932,    4926,    0.0147,    7594,    0.0113,    5560,    0.0166,    2034,    0.0061,      37,    0.0001,    -614,   -0.0018,     651,    0.0019,  -59028,   -0.0880,  -40659,   -0.1212,  -18369,   -0.0547,  -59191,   -0.0882,  -17791,   -0.0530,  -41400,   -0.1234,
 841,  -17466,   -0.0260,   -3173,   -0.0095,  -14293,   -0.0426,   11013,    0.0164,    6740,    0.0201,    4273,    0.0127,    2913,    0.0043,     216,    0.0006,    2697,    0.0080,   21742,    0.0324,   23554,    0.0702,   -1812,   -0.0054,  -67972,   -0.1013,  -25479,   -0.0759,  -42493,   -0.1266,   33022,    0.0492,   37441,    0.1116,   -4419,   -0.0132,   14346,    0.0214,    4147,    0.0124,   10199,    0.0304,    -408,   -0.0006,  -18617,   -0.0555,   18209,    0.0543,   31732,    0.0473,   28080,    0.0837,    3652,    0.0109,   15948,    0.0238,   16036,    0.0478,     -88,   -0.0003,    2711,    0.0040,    6002,    0.0179,   -3291,   -0.0098,  -57635,   -0.0859,  -40013,   -0.1193,  -17622,   -0.0525,  -56464,   -0.0841,  -13758,   -0.0410,  -42706,   -0.1273,
 842,   -4894,   -0.0073,    2983,    0.0089,   -7877,   -0.0235,    7474,    0.0111,    3360,    0.0100,    4114,    0.0123,    8126,    0.0121,    8429,    0.0251,    -303,   -0.0009,   12599,    0.0188,   15364,    0.0458,   -2765,   -0.0082,  -65474,   -0.0976,  -31286,   -0.0932,  -34188,   -0.1019,   21116,    0.0315,   35122,    0.1047,  -14006,   -0.0417,   18954,    0.0282,    1921,    0.0057,   17033,    0.0508,    1022,    0.0015,  -17542,   -0.0523,   18564,    0.0553,   23182,    0.0345,   18301,    0.0545,    4881,    0.0145,   18487,    0.0275,   18868,    0.0562,    -381,   -0.0011,   -1873,   -0.0028,    6713,    0.0200,   -8586,   -0.0256,  -52997,   -0.0790,  -36554,   -0.1089,  -16443,   -0.0490,  -43693,   -0.0651,   -8233,   -0.0245,  -35460,   -0.1057,
 843,   -1712,   -0.0026,    8187,    0.0244,   -9899,   -0.0295,   13958,    0.0208,    5983,    0.0178,    7975,    0.0238,    2324,    0.0035,   10199,    0.0304,   -7875,   -0.0235,    7994,    0.0119,    9490,    0.0283,   -1496,   -0.0045,  -66902,   -0.0997,  -36071,   -0.1075,  -30831,   -0.0919,   16661,    0.0248,   33579,    0.1001,  -16918,   -0.0504,   16867,    0.0251,    4519,    0.0135,   12348,    0.0368,    2071,    0.0031,  -14813,   -0.0441,   16884,    0.0503,   11687,    0.0174,    5226,    0.0156,    6461,    0.0193,   21457,    0.0320,   20399,    0.0608,    1058,    0.0032,   -7746,   -0.0115,    2843,    0.0085,  -10589,   -0.0316,  -46153,   -0.0688,  -38482,   -0.1147,   -7671,   -0.0229,  -24581,   -0.0366,   -2244,   -0.0067,  -22337,   -0.0666,
 844,   -4336,   -0.0065,   12575,    0.0375,  -16911,   -0.0504,   26851,    0.0400,   10789,    0.0322,   16062,    0.0479,   -8177,   -0.0122,    3506,    0.0104,  -11683,   -0.0348,    9343,    0.0139,    4334,    0.0129,    5009,    0.0149,  -68209,   -0.1016,  -37840,   -0.1128,  -30369,   -0.0905,   15946,    0.0238,   31074,    0.0926,  -15128,   -0.0451,    5228,    0.0078,    4043,    0.0120,    1185,    0.0035,    3949,    0.0059,  -16015,   -0.0477,   19964,    0.0595,   -2023,   -0.0030,   -2491,   -0.0074,     468,    0.0014,   20127,    0.0300,   21484,    0.0640,   -1357,   -0.0040,  -13206,   -0.0197,    1287,    0.0038,  -14493,   -0.0432,  -43883,   -0.0654,  -42067,   -0.1254,   -1816,   -0.0054,  -12885,   -0.0192,    -847,   -0.0025,  -12038,   -0.0359,
 845,   -4795,   -0.0071,    9285,    0.0277,  -14080,   -0.0420,   37282,    0.0556,   13723,    0.0409,   23559,    0.0702,  -17971,   -0.0268,   -7803,   -0.0233,  -10168,   -0.0303,   12343,    0.0184,   -2049,   -0.0061,   14392,    0.0429,  -57359,   -0.0855,  -32703,   -0.0975,  -24656,   -0.0735,   11445,    0.0171,   26049,    0.0776,  -14604,   -0.0435,  -10121,   -0.0151,     109,    0.0003,  -10230,   -0.0305,    8120,    0.0121,  -15975,   -0.0476,   24095,    0.0718,   -9091,   -0.0135,   -3283,   -0.0098,   -5808,   -0.0173,   12686,    0.0189,   15543,    0.0463,   -2857,   -0.0085,  -13144,   -0.0196,    3807,    0.0113,  -16951,   -0.0505,  -46482,   -0.0693,  -42750,   -0.1274,   -3732,   -0.0111,  -13611,   -0.0203,   -4760,   -0.0142,   -8851,   -0.0264,
 846,   -4279,   -0.0064,    4852,    0.0145,   -9131,   -0.0272,   37443,    0.0558,   13624,    0.0406,   23819,    0.0710,  -30490,   -0.0454,  -16666,   -0.0497,  -13824,   -0.0412,    9999,    0.0149,   -5826,   -0.0174,   15825,    0.0472,  -44178,   -0.0658,  -26406,   -0.0787,  -17772,   -0.0530,     -54,   -0.0001,   16368,    0.0488,  -16422,   -0.0489,  -12703,   -0.0189,    2963,    0.0088,  -15666,   -0.0467,    6623,    0.0099,  -15368,   -0.0458,   21991,    0.0655,   -2127,   -0.0032,    3432,    0.0102,   -5559,   -0.0166,    -422,   -0.0006,    7085,    0.0211,   -7507,   -0.0224,   -9200,   -0.0137,    5697,    0.0170,  -14897,   -0.0444,  -46130,   -0.0687,  -41466,   -0.1236,   -4664,   -0.0139,  -15739,   -0.0235,   -6656,   -0.0198,   -9083,   -0.0271,
 847,    8657,    0.0129,   10829,    0.0323,   -2172,   -0.0065,   30202,    0.0450,   12186,    0.0363,   18016,    0.0537,  -37375,   -0.0557,  -21100,   -0.0629,  -16275,   -0.0485,    9672,    0.0144,   -1646,   -0.0049,   11318,    0.0337,  -29269,   -0.0436,  -19004,   -0.0566,  -10265,   -0.0306,  -17997,   -0.0268,    5487,    0.0164,  -23484,   -0.0700,  -11547,   -0.0172,    8387,    0.0250,  -19934,   -0.0594,   -1786,   -0.0027,  -16727,   -0.0499,   14941,    0.0445,   -2160,   -0.0032,    7947,    0.0237,  -10107,   -0.0301,  -10738,   -0.0160,    4933,    0.0147,  -15671,   -0.0467,   -1372,   -0.0020,    5913,    0.0176,   -7285,   -0.0217,  -39563,   -0.0590,  -34957,   -0.1042,   -4606,   -0.0137,  -11950,   -0.0178,   -7102,   -0.0212,   -4848,   -0.0144,
 848,   16366,    0.0244,   15165,    0.0452,    1201,    0.0036,   25474,    0.0380,    8535,    0.0254,   16939,    0.0505,  -33586,   -0.0500,  -22091,   -0.0658,  -11495,   -0.0343,    9914,    0.0148,    4817,    0.0144,    5097,    0.0152,  -19971,   -0.0298,  -17732,   -0.0528,   -2239,   -0.0067,  -26293,   -0.0392,    2504,    0.0075,  -28797,   -0.0858,  -11459,   -0.0171,   11828,    0.0353,  -23287,   -0.0694,   -8042,   -0.0120,  -16042,   -0.0478,    8000,    0.0238,  -17490,   -0.0261,    4797,    0.0143,  -22287,   -0.0664,   -4577,   -0.0068,   11151,    0.0332,  -15728,   -0.0469,   13294,    0.0198,   15014,    0.0447,   -1720,   -0.0051,  -33878,   -0.0505,  -29842,   -0.0889,   -4036,   -0.0120,  -11004,   -0.0164,   -8999,   -0.0268,   -2005,   -0.0060,
